content	title	publish_date	url	news_id	label
"En Español

SUNDAY, Oct. 23, 2011 (HealthDay News) -- Older women who take nonsteroidal anti-inflammatory drugs -- such as aspirin or ibuprofen -- appear to have a lower risk of death from colorectal cancer than women who don't use these medications, a large new study suggests.

Women who reported using these drugs, called NSAIDs, at the beginning of the study and three years later had a roughly 30 percent lower rate of death from colorectal cancer than women who did not take the drugs, or women who took them at only one of these two points in time, according to an American Association for Cancer Research (AACR) news release.

""Our results suggest that nonsteroidal anti-inflammatory drug use is associated with lower colorectal cancer mortality among postmenopausal women who use these medications more consistently and for longer periods of time,"" Anna Coghill, a doctoral student in epidemiology at the University of Washington and Fred Hutchinson Cancer Research Center, said in the news release.

In the study, researchers examined the use of aspirin and non-aspirin NSAIDs among more than 160,000 postmenopausal women in relation to deaths from colorectal cancer.

Study participants were enrolled in the Women's Health Initiative, which ""represents a large and well-characterized cohort [group] of postmenopausal women, and the medication data collected in this cohort made it possible for us to investigate multiple types, durations and strengths of NSAID use,"" Coghill explained.

The researchers confirmed 2,119 cases of colorectal cancer and 492 deaths due to the disease.

""The results of our study help to further clarify the importance of different durations of NSAID use over time for the risk for dying from colorectal cancer,"" Coghill noted in the news release.

While the study found an association between NSAID use and a reduced risk of colorectal cancer, it did not prove a cause-and-effect.

The findings were slated for presentation on Sunday at the AACR International Conference on Frontiers in Cancer Prevention Research, in Boston.

Experts say that for studies presented at medical meetings, data and conclusions should be viewed as preliminary until published in a peer-reviewed journal.

More information

The U.S. National Cancer Institute has more about colon and rectal cancer."	Can NSAIDs Cut Colorectal Cancer Deaths in Older Women?	2011-10-23 00:00:00	http://consumer.Healthday.com/Article.asp?AID=658100	http://consumer.Healthday.com/Article.asp?AID=658100	
"En Español

MONDAY, Oct. 31, 2011 (HealthDay News) -- Doctors who listen to Mozart while performing colonoscopies may spot more precancerous growths, researchers suggest.

Better detection of these so-called adenomatous polyps could save lives, the study authors noted, as survival rates for colorectal cancer are better than 90 percent if the disease is detected early.

Previous research has shown that Mozart's music can provide a significant short-term boost to spatial-temporal reasoning, which involves a person's ability to compare and transform mental images in space and time. Researchers set out to determine if this phenomenon, called the ""Mozart Effect,"" played a role in the detection rates of precancerous polyps during colonoscopies.

In their small study, two doctors performed endoscopies either while listening to Mozart or with no music at all. Both doctors improved their detection rates of potentially dangerous adenomatous polyps when they listened to music compared with their pre-study (""baseline"") rates, the investigators found. But while both doctors had better results compared to their baseline rates, one doctor did slightly better in procedures without music than with music during the study.

Detection rates for the first doctor were about 67 percent while listening to music and 30 percent with no music. This was up from a baseline detection rate of 21 percent before the study began.

However, the second doctor had an adenoma detection rate of nearly 37 percent with Mozart and 40 percent without the music, compared with a baseline detection rate of 27 percent.

""Both endoscopists had higher adenoma detection rates listening to music when compared with their baseline rates,"" lead researcher Dr. Catherine Noelle O'Shea, of the University of Texas Health Science Center at Houston, said in an American College of Gastroenterology news release.

The study authors suggested that the findings could help reduce the number of people affected by invasive colorectal cancer -- the third most common cancer diagnosed in men and women in the United States, according to background information in the news release. When spotted early, potentially dangerous polyps can be removed during colonoscopies, preventing the development of disease.

""Adenoma detection rate is linked to a reduction in colorectal cancer incidence, so it is an important quality indicator for colonoscopy,"" said O'Shea. ""Anything we can do to get those rates up has the potential to save lives. While this is a small study, the results highlight how thinking outside the box -- in this case using Mozart -- to improve adenoma detection rates can potentially prove valuable to physicians and patients.""

The study was slated for presentation Monday at the American College of Gastroenterology's annual meeting in Washington, D.C. Because this study was presented at a medical meeting, the data and conclusions should be viewed as preliminary until published in a peer-reviewed journal.

More information

The U.S. National Institute of Diabetes and Digestive and Kidney Diseases has more about colonoscopy."	Could Listening to Mozart Help Doctors Spot Colon Polyps?	2011-10-31 00:00:00	http://consumer.Healthday.com/Article.asp?AID=658330	http://consumer.Healthday.com/Article.asp?AID=658330	
"A new pill may help in the fight with cystic fibrosis.

A study, funded in part by Vertex Pharmaceuticals, found the drug ivacaftor (pronounced eye va kaf tor) caused patients with a specific type of cystic fibrosis to improve lung function, gain weight, and fight other aspects of the disease.

“This is the first time that we have a therapy that is directed at the cause of cystic fibrosis,” says Dr. Michael Konstan, the chair of the Department of Pediatrics at Rainbow Babies and Children’s Hospital in Cleveland and one of the authors of the study. There is no cure for this disease and existing treatments just help alleviate some of the symptoms.

“This is a big deal,” says Robert Beall, the president and CEO of the Cystic Fibrosis Foundation. “The fact is it is obviously going to make a very big difference in the lives of patients.”

Cystic fibrosis is a genetic disease that causes problems with the balance of salt going in and out of cells. A sticky mucus clogs organs, particularly the lungs and liver. It can also cause digestive problems. About 1,000 new cases are diagnosed each year, according to the Cystic Fibrosis Foundation, and the average person with the disease dies before age 40.

Ivacaftor works for people with the G551D mutation of cystic fibrosis. Konstan says that only about 4% of the people with the disease have this specific mutation. “It really is a major milestone in the treatment of cystic fibrosis,” he says. “Even thought it only affects a small percentage (of patients) the hope is there that we can finally do something about this disease.”

The study, published in the New England Journal of Medicine Wednesday, looked at 84 people who got the drug. Those taking ivacaftor saw improvements within two weeks, which continued for the nearly yearlong trial. Drug recipients could blow out more than 10% more air from their lungs compared with patients who were not taking the drug, and were about half as likely to have a “pulmonary exacerbation” or a worsening of their lung disease that often requires hospitalization. On average, patients taking the drug grew more and put on more weight than the placebo group, according to the study, and had lower sweat chloride – an indicator of the disease.

Beall says the improved lung function helped patients double their ability to walk and one patient even started going the gym for the first time.

“We have an incredible proof of concept,” Beall says. He points to other research under way with ivacaftor combined with another drug that could help people with the most common mutation of cystic fibrosis. That trial is ongoing and the treatment is at least four or five years away from approval, but if it works, Beall says, it could help 90% of the people with cystic fibrosis.

In an editorial accompanying the study, Dr. Pamela Davis, of Case Western University paraphrased Winston Churchill, “This study is also a great victory in the war against genetic diseases and marks the end of the beginning for the treatment of the cystic fibrosis defect.”

Ivacaftor has been submitted to the FDA for approval, and could be available next year, according to Konstan. When it goes on sale it will be sold under the brand name Kalydeco (pronounced kuh-LYE-deh-koh)."	New drug 'big deal' in cystic fibrosis fight	2011-11-02 00:00:00	http://thechart.blogs.CNN.com/2011/11/02/drug-targets-cause-of-cystic-fibrosis/?hpt=he_c2	http://thechart.blogs.CNN.com/2011/11/02/drug-targets-cause-of-cystic-fibrosis/?hpt=he_c2	
"A new scan to help in difficult-to-diagnose cases of Parkinson's disease or other parkinsonian syndromes is available at more than 80 U.S. hospitals, including some in the Chicago area, since receiving federal approval earlier this year.



During the DaTscan test, an imaging drug is injected into a patient's bloodstream and the patient undergoes a single-photon emission computed tomography, or SPECT, scan. Patients with Parkinson's disease or other parkinsonian syndromes have scans that show low levels of dopamine, the neurotransmitter critical in controlling movement and other muscle functions.



In cases where a diagnosis isn't necessarily clear-cut, the DaTscan offers important advances in patient care and treatment, said Dr. Michael Rezak, director of the Movement Disorders Center at Central DuPage Hospital, where the scan is offered.



""DaTscan is used in difficult-to-diagnose cases and must be used in conjunction with a clinical evaluation and a patient's response to medications,"" Rezak said. ""The earlier we get treatment started, the better. Before DaTscan we would watch and wait because there were no other objective tests to use. Now we can get a diagnosis sooner.""



The DaTscan injection was first used in Europe a decade ago, and GE Healthcare made it available to U.S. hospitals in late June. It is the first ""radiopharmaceutical adjunct imaging agent"" approved by the Food and Drug Administration that helps physicians better evaluate patients who are thought to have Parkinson's disease or other parkinsonian syndromes.



Approval of DaTscan followed two Phase 3 clinical trials in which 284 adult patients with tremors were studied. During an FDA advisory panel meeting, committee members were mostly positive about DaTscan, though one neurologist objected to the average $1,500 cost of a scan versus $150 for a month's supply of carbidopa or levodopa medications for a Parkinson's patient, according to Medscape Medical News.



""I was thrilled there was something that could positively tell me I had Parkinson's because everybody had guessed what I had,"" said Ray Ramas, 56, who in June became the first patient at Central DuPage to undergo the scan.



Before the test, Ramas, of West Chicago, experienced two years of uncertainty about his health as several specialists tried to pinpoint the cause of his joint and tendon pain, fatigue, stiffness in his legs and lack of bladder control. Eventually he developed a tremor in his right arm.



His doctor said he might have fibromyalgia and sent him to a rheumatologist. Another specialist said his symptoms suggested parkinsonian syndrome, caused by various neurodegenerative disorders that share some features of Parkinson's. ""Another doctor ... wanted me to see a psychiatrist because he thought my symptoms were all in my head,"" Ramas recalled.



By March, Ramas could hardly walk. He visited the emergency room at Central DuPage, where he was sent to Rezak, who told him about DaTscan.



""I lay on a table, got an injection and the procedure took about 20 minutes. It was like getting my blood drawn,"" he said. In two days, Ramas found out he had Parkinson's disease.



""Many patients are gratified to know what they're dealing with. It allows them to accept treatment earlier,"" Rezak said. Since June, 25 men and women of all ages have been tested with DaTscan at Central DuPage, Rezak said.



Northwestern Memorial Hospital has used DaTscan since October 2010 as part of a multicenter trial study, said Dr. William Spies, associate director of nuclear medicine at Northwestern.



As part of the study, recently diagnosed Parkinson's patients and healthy subjects are tested with DaTscan, and clinical and behavioral assessments are done to identify biomarkers of Parkinson's disease progression.



DaTscan was first used at the University of Chicago Medical Center in August on a 75-year-old male patient who exhibited essential tremors, parkinsonian syndrome and some rigidity and slowness, said Dr. Tao Xie, assistant professor of neurology at the Medical Center's Center for Parkinson's Disease and Movement Disorders.



""In the past, we would have had to wait to diagnose Parkinson's or chosen different medications to test, which might have had different side effects, and this would have delayed the timely diagnosis of Parkinson's,"" Xie said."	New scan can speed Parkinson's diagnosis	2011-11-09 00:00:00	http://www.chicagotribune.com/health/ct-x-1109-parkinson-scan-20111109,0,7895291.story	http://www.chicagotribune.com/health/ct-x-1109-parkinson-scan-20111109,0,7895291.story	
"En Español

By Alan Mozes

HealthDay Reporter

WEDNESDAY, Nov. 30, 2011 (HealthDay News) -- Eating baked or broiled fish as little as once a week may boost brain health and lower the risk for mild cognitive impairment and Alzheimer's disease, new brain scan research suggests.

The study authors found that eating baked and broiled fish -- but not fried -- helps to preserve gray matter neurons, strengthening them in areas of the brain deemed critical to memory and cognition.

""Those who eat baked or broiled fish had larger brains,"" noted study author Dr. Cyrus Raji, a resident in the department of medicine at the University of Pittsburgh Medical Center, Mercy Hospital. ""They had larger brain cells in areas of the brain responsible for memory and learning. And the reason that's important is that these brain areas are at high risk for Alzheimer's disease.""

In those people with larger brain volume, ""the risk for Alzheimer's and mild cognitive impairment went down by fivefold within five years following the brain scans we conducted,"" he said.

Raji said he was ""amazed"" that this effect was seen with eating fish as little as one to four times a week. ""We're talking about just a half serving a day,"" he said. ""And that would be a very small lifestyle change that can affect disease risk a long time down the line.""

Raji and his colleagues are slated to discuss their findings Wednesday at the annual meeting of the Radiological Society of North America, in Chicago.

More than 5 million Americans have Alzheimer's disease, an incurable, age-related disorder that slowly destroys memory and thinking and language skills. Older adults with mild cognitive impairment have less severe memory loss than those with Alzheimer's but often go on to develop the disease.

To assess the impact of fish on cognitive health, the authors focused on 260 mentally healthy elderly individuals drawn from the Cardiovascular Health Study, sponsored by the U.S. National Heart, Lung, and Blood Institute.

All the participants underwent 3-D MRIs, so the researchers could map out the size of each individual's gray matter and track it over 10 years. They also completed the U.S. National Cancer Institute Food Frequency Questionnaire.

The team then stacked up gray matter changes against dietary consumption as reported in the questionnaire.

The questionnaires revealed that 163 of the study participants ate fish at least once a week, with most consuming fish between one and four times a week.

With that information, the authors found that regardless of age, gender, physical activity routines, and/or educational achievement, race or weight, those who ate baked or broiled fish had larger mass in the hippocampus, precuneus, posterior cingulate and orbital frontal cortex regions of their brains.

The team further observed that people who ate baked or broiled fish weekly displayed better so-called ""working memory,"" enabling them to more effectively execute routine tasks.

But fish and chips lovers, take note: No cranial benefit was evident with respect to consumption of fried fish.

The team cautioned that while eating baked and broiled fish appears to exert some cognitive benefit, other lifestyle and socioeconomic factors may play a role. For now, the connection must be viewed as an association, rather than a cause-and-effect.

Dr. Richard Lipton, vice chair of neurology at the Albert Einstein College of Medicine in New York City, reiterated the point.

""One has to wonder if there are other factors associated with fish consumption that they didn't measure that might be protective,"" he said. ""Like maybe people who eat fish exercise more, or eat less total calories. Or they could be eating other components of a Mediterranean Diet, such as fruits and vegetables.""

Lipton added that ""this group of researchers is really, really good,"" and called the study results ""a very interesting finding, and absolutely worthy of further exploration.""

Research presented at scientific meetings should be considered preliminary until published in a peer-reviewed medical journal.

More information

For more on brain health, visit the Society for Neuroscience."	Non-Fried Fish Might Help Ward Off Alzheimer's: Study	2011-11-30 00:00:00	http://consumer.healthday.com/Article.asp?AID=659235	http://consumer.healthday.com/Article.asp?AID=659235	
"LONDON (Reuters) - A hormone called DHEA and mostly secreted by the adrenal glands may be able to help women who are going through menopause and could also give them better sex lives, a study found on Tuesday.

Italian researchers writing in the journal of the International Menopause Society, Climacteric, said they had found the first robust evidence that low doses of DHEA can help sexual function and menopausal symptoms, suggesting it may one day become an alternative to hormone replacement therapy (HRT).

But they stressed that the trial was small, so far larger studies are needed to confirm the results.

“We must bear in mind that this is a pilot study with a small sample,” Anna Fenton, co-editor of Climacteric, said in commentary on the work. “We can’t yet say that this study means that DHEA is a viable alternative to HRT, but ... we should be looking to do larger studies to confirm these initial results.”

DHEA, or dehydroepiandrosterone, is a natural steroid hormone mostly made in the adrenal glands and has a variety of therapeutic uses.

HRT, which is a combination of the hormones oestrogen and progesterone, is an approved treatment for women going through the menopause, who often experience unpleasant symptoms such as hot flushes, night sweats, loss of sex drive and mood swings.

But sales of HRT drugs have fallen sharply since a large study in 2002 found higher rates of ovarian cancer, breast cancer and strokes in women who took the pills, and the search has since been on for alternatives.

American researchers said in January that the antidepressant Lexapro, made by drugmaker Forest Laboratories, significantly cut the number and severity of hot flushes in menopausal women, and other antidepressants including GlaxoSmithKline’s Paxil and the Pfizer drugs Prozac and Effexor also have been found to be effective.

For this trial, a team of researchers led by Andrea Genazzani of the University of Pisa followed a group of 48 post-menopausal women with troubling symptoms.

Over a year, 12 women took vitamin D and calcium, 12 took DHEA, 12 took standard HRT and 12 took a synthetic steroid called tibolone which is used to alleviate menopausal symptoms.

The women’s menopausal symptoms, sexual interest and activity were measured using a standard questionnaire that explores factors such as satisfaction with frequency of sex, vaginal lubrication, orgasm, and sexual partner.

After 12 months, all the women on hormone replacements had improvements in menopausal symptoms, but those taking vitamin D and calcium did not show any significant improvement.

At the start of the trial, all groups had similar sexual activity, but after the year, those taking calcium and vitamin D scored an average of 34.9 on the questionnaire scale, while those taking DHEA had a score of 48.6, showing that those on DHEA had more sexual interest and activity.

The results for the HRT group were similar, and both the HRT DHEA groups showed a higher level of sexual intercourse in comparison to the control group, the researchers said.

Genazzani said the results showed DHEA has potential, especially for those women who may have problems in taking more conventional HRT. “But this is a small study, a proof of concept. What we need to do now is to look at a larger study, to confirm that these initial results are valid,” she added."	DHEA hormone may help women through menopause: study	2011-12-20 00:00:00	http://www.reuters.com/article/2011/12/20/us-menopause-dhea-sex-idUSTRE7BJ00A20111220	http://www.reuters.com/article/2011/12/20/us-menopause-dhea-sex-idUSTRE7BJ00A20111220	
"En Español

By Denise Mann

HealthDay Reporter

TUESDAY, Dec. 27, 2011 (HealthDay News) -- A new test measuring levels of troponin I in the blood may help determine whether someone is really having a heart attack earlier than is currently possible.

Troponin I is a protein that is released into the bloodstream when the heart muscle has been damaged such as during a heart attack. The more damage there is to the heart, the more troponin there will be in the blood. Existing tests measure troponin T or troponin I. The new study looked at a highly sensitive type of troponin I test that may be more accurate in less time. The findings appear in the Dec. 28 issue of the Journal of the American Medical Association.

Researchers led by Dr. Till Keller at the University Heart Center in Hamburg, Germany, compared the new highly sensitive troponin I test with the current test and other blood markers for heart attack among 1,818 people who showed symptoms of a possible heart attack. Of these, 413 were deemed to be having a heart attack. The troponin tests were more predictive than other biomarkers used to make the diagnosis, the study showed.

The new test was more sensitive than the existing one. This means that if a test result is negative, the person is not having a heart attack. Another measure, specificity, rules in disease with a high degree of confidence. The issue with available troponin testing has been that they must be repeated two more times over the next 12 to 16 hours for accurate readings. The new test yields sensitive results in three hours.

The study was partially funded by Brahms AG and Abbott Diagnostics. Abbott Diagnostics developed both the new and the conventional troponin tests used in the study.

""We can rule out heart attacks more quickly with the new test,"" said Dr. Sandra Chaparro, a cardiologist at the University of Miami Hospital in Florida. ""If the patient presents to an emergency room less than three hours after chest pain, we can make a diagnosis of a heart attack.""

Many people come to the emergency room with chest pain. Typically, the doctor orders an electrocardiogram (EKG) to check for problems with the electrical activity of the heart, along with blood work. Not all EKG readings are abnormal during a heart attack, Chaparro explained. This is where the blood test would be used.

""It is very common to have people going to the hospital with chest pain and it could be something important or something not significant,"" she said. A more sensitive test could save a lot of money, she noted.

Dr. Michael Lanigan, an emergency room doctor at the SUNY Downstate Medical Center in Brooklyn, NYC, said the ultimate goal is a highly specific and sensitive test that can tell doctors right away if you are having a heart attack. The new test ""helps push the envelope further,"" he said. ""We need a blood test that can tell people when they walk in or soon thereafter that they are having a heart attack because the sooner you make the diagnosis, the sooner you can start the right therapy.""

More information

For more on the different types of troponin tests, visit the U.S. National Institutes of Health."	New Blood Test May Rule Out Heart Attacks More Quickly	2011-12-27 00:00:00	http://consumer.healthday.com/Article.asp?AID=660222	http://consumer.healthday.com/Article.asp?AID=660222	
"En Español

THURSDAY, Dec. 29, 2011 (HealthDay News) --Concentrating on music can provide enough distraction to ease the pain of people with significant anxiety, according to a new study.

Researchers from the University of Utah Pain Research Center studied the effectiveness of music as a pain reliever on 143 study participants. The volunteers were asked to follow a melody so they could identify the tones that stood out. While tackling the assignment, they received safe pain shocks with fingertip electrodes.

The study, published in the December issue of the Journal of Pain, found that pain was reduced as the demands of the music task rose. The researchers explained that the music competed with the participants' pain pathways. By triggering emotional responses and engaging the participants' minds, the music task helped to ease their pain.

Participants with the most anxiety about the pain became more engrossed in the music-listening task than those who were less anxious, according to a journal news release. The study authors suggested that experiencing little anxiety lowered the participants' ability to focus on the task.

The researchers concluded that people with a lot of anxiety who can become preoccupied by activities, such as listening to music, can reduce discomfort by using this type of pain-relief strategy.

Doctors should take patients' personality traits into consideration before suggesting pain therapies such as music, the authors said.

More information

The American Music Therapy Association provides more information on music therapy."	Music May Help Ease Pain for Anxious People	2011-12-29 00:00:00	http://consumer.healthday.com/Article.asp?AID=660153	http://consumer.healthday.com/Article.asp?AID=660153	
"By Alan Mozes

HealthDay Reporter

THURSDAY, Jan. 5, 2012 (HealthDay News) -- Preliminary findings suggest a drug used to treat another disease might also reduce painful flare-ups in gout patients starting new medication regimens.

In a new study, the protein-inhibitor drug rilonacept (Arcalyst) appeared to markedly lower the risk of gout flare-ups during the first few months of treatments aimed at lowering uric acid levels.

While effective in lowering the risk for gout attacks in the long-term, uric acid-lowering treatment can initially boost the risk for flare-ups as it breaks up and releases the uric acid crystal deposits at the source.

""To reduce deposits of crystals in the joints, we advise patients to initiate treatment with medications that lower levels of uric acid in the blood,"" study author Dr. H. Ralph Schumacher, Jr., a professor of medicine at the University of Pennsylvania School of Medicine, said in a journal news release.

Gout, a debilitating and painful form of inflammatory arthritis, now affects upwards of 8.3 million Americans, according to the release. Flare-ups , which involve excruciating joint pain, redness, swelling and warmth, can last days or weeks.

The researchers wanted to learn if rilonacept could lower this short-term risk for by neutralizing a specific target protein -- interleukin 1 or IL-1 -- before it initiates inflammation.

They looked at 83 gout patients in 27 U.S. study centers who had a history of gout flare-ups and high levels of uric acid. All were placed on a chronic uric-acid lowering regimen of the standard drug allopurinol.

About half were also given an initial double-dose injection of rilonacept (320 milligrams) followed by a single dose for 16 weeks. The other half received sugar pills.

Rilonacept patients were less likely to have flare-ups, with 15 percent experiencing flare-ups three-months into the study compared with 45 percent among the non-rilonacept group, the researchers found.

""Well-tolerated drugs that reduce the risk of gout flares when initiating uric-acid lowering therapy could make patients more likely to continue important long-term treatments that control gout,"" Schumacher said in the release.

""(And) this trial provides well-controlled evidence that this IL-1 blocker is effective in preventing acute gout flares in this setting,"" he added. ""Rilonacept appears safe and well tolerated and could increase patient adherence to long-term urate-lowering therapy.""

The study appeared online Jan. 5 in the journal Arthritis & Rheumatism.

Dr. Michael A. Becker, a professor emeritus of medicine at the University of Chicago, described the findings as ""very promising."" However, he cautioned that the high cost of rilonacept will most likely curtail its use.

""This is a very expensive drug,"" he said. ""And insurance will be an issue. So I think you will have to carefully justify its use and define the universe of patients who are likely to be treated with it.""

""But there are a number of patients who can't take a less expensive alternative, such as nonsteroidal anti-inflammatory drugs, because of their kidney function or ulcer disease,"" Becker noted. ""So for this population of patients who can't tolerate cheaper medications, rilonacept may be a necessary indication.""

More information

For more on gout, visit the U.S. National Library of Medicine."	Drug Eases Gout Flare-ups in Some Patients: Study	2012-01-05 00:00:00	http://consumer.healthday.com/Article.asp?AID=660437	http://consumer.healthday.com/Article.asp?AID=660437	
"Since her teens, Lesa Merlo, of Hinsdale, had learned to compensate as her hearing declined. She used the television's closed-captioning feature. She read lips and paid attention to body language. Often, it meant only being able to do one thing at a time, explained the mother of three young children.



Now, thanks to an implant called Esteem, Merlo can multitask. ""I can make dinner and supervise homework at the same time,"" she said. ""I don't have to stop and look directly at the children. I can hear what they're saying behind my back.""



Unlike a hearing aid, which amplifies sounds, Esteem is a prosthetic inner-ear stimulator. ""When I wore a hearing aid, I turned it off when I got home because all the background noise was so agitating,"" said Merlo, 40. ""But I keep (the Esteem) on."" A controller the size of a cellphone enables her to set her Esteem to different environments, such as ""home,"" ""restaurant"" or ""school.""



Merlo's doctor, ear surgeon Sam Marzo of Loyola University Medical Center in Maywood, has performed 40 Esteem implants since he was trained by its manufacturer, Envoy Medical Corp. in St. Paul, Minn., in 2010. He is the only Chicago-area surgeon authorized to implant the device, said an Envoy representative. Esteem was approved by the Food and Drug Administration in March 2010. (For surgeons outside Chicago, visit envoymedical.com.)



""This really fills a need for adults with moderate to severe sensorineural hearing loss,"" Marzo said. The condition is caused by damage to the inner ear or to nerves from the inner ear to the brain. For patients with profound hearing loss, a cochlear implant is a better option, he said.



""Esteem is great for people who have used hearing aids but are not happy with them,"" Marzo said. ""Aids require a lot of upkeep and need frequent battery changes. And they amplify all the noise so it's hard to filter out background noise.""



Implanting the Esteem is a three-hour outpatient procedure done under general anesthesia. About two months post-surgery, when internal swelling has subsided, the doctor turns on the device.



""It is surgery, so there is pain at first,"" Merlo said. ""But within a few days I was comfortable. I had an incision behind my ear, but my hair covers it. Cosmetically, you can't see anything now.""



The implant is permanent. It contains a battery that must be replaced in about seven years.



Merlo had Esteem implanted in her left ear in September. In March, she plans to have one put in her right ear.



Even with one implant, Merlo called the results ""surreal."" ""There are little things that I probably heard when I was younger, before my hearing loss, but I don't remember them,"" she said. ""Since I got the implant, they're new to me. Branches tapping the windows, the breathing of the horses when I ride, different instruments in my favorite songs. I always loved music but now I can really hear it.""



The implant also allows Merlo to hear herself talking. ""That helps my speech,"" she said. ""Now I know if I blur my THs.""



Merlo said her children no longer have to be her extra ears, telling her when the oven timer beeps or when the doorbell rings. ""Now they tell me, 'You never say 'What?' anymore,"" she said.



""My husband and I joke that the best wife is the one who doesn't hear,"" Merlo said. ""But not hearing affects everything. People used to think I was standoffish in social situations because I was quiet. I nodded a lot because I couldn't hear them. Now I can."""	New implant addresses hearing loss caused by inner-ear damage	2012-01-18 00:00:00	http://www.chicagotribune.com/health/ct-x-0118-hearing-device-20120118,0,3536541.story	http://www.chicagotribune.com/health/ct-x-0118-hearing-device-20120118,0,3536541.story	
"If all goes well for award-winning Plainfield inventor Matt Reavill, his new device will help save lives, decrease health care costs — and employ disabled veterans to boot.



Reavill won a prestigious contest in London late last year called the OmniCompete Health Pitch Battlefield, whose independent judges said his invention is a simple way to catheterize the heart. It reduces risks to an ""absolute minimum"" by moving the catheter insertion to the arm, the judges said, replacing a complex wire-guided procedure through the neck, which is typically used to monitor the heart during a hospital stay for very ill patients.



His breakthrough was also chosen by hospital-based clinical experts to participate in the 2010 Innovation Celebration, a national program run by Premier, a hospital-owned group purchasing organization. Premier Chief Operating Officer Mike Alkire says the products selected have the potential to improve safety and quality while cutting the cost of health care.



Reavill plans to hire 13 to 20 disabled vets to get the production off the ground — with the goal of hiring up to 18,000 if the device goes national. He recently procured a bank loan agreement and is hoping the award recognition and hospitals' willingness to try the catheter will attract a venture capitalist.



Called the ReavillMED CV, the Food and Drug Administration-cleared device includes a catheter called a PICC line, IV tubing that sheathes it to provide sterility, and a transducer that can directly measure blood pressure to help determine needed fluid levels. The catheter is inserted into the arm and travels to the heart within 20 to 30 seconds via the bloodstream. Traditional heart catheterization through a vein in the neck can take 20 minutes or longer.



Reavill likes to say it's ""stupidly simple"" because the individual parts have been around for decades, but no one had thought of this particular configuration before.



""It's old technologies put together in a different way to enable established medical treatments to be done earlier,"" Reavill says.



It remains to be seen whether that saved time will result in saved lives. But because it's self-contained, the catheter theoretically should provide little margin for contamination that can lead to infection. It can be inserted in a nonsterile environment such as an emergency room.



In 1994, Reavill says, his father survived a complicated angioplasty with a high mortality rate, only to die three weeks later of a staph infection that was caused by a central line catheter inserted into his heart through a neck vein.



A venous heart catheter inserted through the neck, the traditional approach, requires painstaking preparation of the insertion area and a ""pseudo-operative field,"" says Dr. Andrew Dennis, attending surgeon at Stroger Hospital's trauma and burn units and a clinical researcher.



Dennis believes the ReavillMED CV shows a ""tremendous amount of promise,"" and he wants to test the first 50 catheters Reavill can provide. If the device lives up to expectations, the hospital will probably use it in patient resuscitation, Dennis said. He also plans to research whether quicker central venous catheterization improves patient resuscitation efforts.



Dennis adds that the catheter could prove useful in patients with sepsis, or blood poisoning, which strikes about 750,000 Americans every year. Of those, between 28 and 50 percent die, according to the National Institute of General Medical Sciences.



""Once a person presents with septic shock, the catheter is an early aid that can guide the way a patient is managed,"" Dennis says. ""You get an objective number and it becomes less art, less gestalt and more evidence-based.""



Southern Illinois Healthcare, a three-hospital system that is considering use of Reavill's catheter, has a team of specially trained nurses who install catheters in the neck, says Dr. James Miller, chief medical officer. The nurses have a success rate in the ""high 90s,"" Miller says, but ""very few"" hospitals have devoted the time or resources to create the discipline.



Reavill says he may be proudest of his intention to hire disabled veterans in southern Illinois, a hard-hit region economically. He plans to bear the cost of any prostheses the veterans need to work on the catheters.



Reavill grew up on a pig farm in Robinson, in southeastern Illinois, and attended Southern Illinois University, which is supporting the development of the device.



""My wife's family is from southern Illinois, too, so it's home,"" Reavill says."	Inventor says new heart catheter will save lives	2012-02-08 00:00:00	http://www.chicagotribune.com/health/ct-x-0208-heart-catheter-invention-20120208,0,6856029.story	http://www.chicagotribune.com/health/ct-x-0208-heart-catheter-invention-20120208,0,6856029.story	
"Feb. 13, 2012 -- A new stem cell treatment resurrects dead, scarred heart muscle damaged by a recent heart attack.

The finding, just in time for Valentine's Day, is the clearest evidence yet that literally broken hearts can heal. All that's needed is a little help from one's own heart stem cells.

""We have been trying as doctors for centuries to find a treatment that actually reverses heart injury,"" Eduardo Marban, MD, PhD, tells WebMD. ""That is what we seem to have been able to achieve in this small number of patients. If so, this could change the nature of medicine. We could go to the root of disease and cure it instead of just work around it.""

Marban, director of the Cedars-Sinai Heart Institute in Los Angeles, led the study. He invented the ""cardiosphere"" culture technique used to create the stem cells and founded the company developing the treatment.

It's the first completed, controlled clinical trial showing that scarred heart tissue can be repaired. Earlier work in patients with heart failure, using different stem cells or bone-marrow stem cells, also showed that the heart can regenerate itself.

""These findings suggest that this therapeutic approach is feasible and has the potential to provide a treatment strategy for cardiac regeneration after [heart attack],"" write University of Hong Kong researchers Chung-Wah Siu and Hung-Fat Tse. Their editorial accompanies the Marban report in the Feb. 14 advance online issue of The Lancet."	Scarred Hearts Healed After Heart Attack	2012-02-13 00:00:00	http://www.webmd.com/heart-disease/news/20120213/scarred-hearts-healed-after-heart-attack	http://www.webmd.com/heart-disease/news/20120213/scarred-hearts-healed-after-heart-attack	
